<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20190927,41.4301,42.2932,41.2862,42.0774,2510520
FPT,20190926,41.5020,41.7178,41.1423,41.5020,992640
FPT,20190925,40.4950,41.2862,40.3512,41.2862,1442410
FPT,20190924,40.5670,40.9985,40.1354,40.4231,2537600
FPT,20190923,41.7177,41.9335,40.6388,40.6389,2313090
FPT,20190920,41.5020,42.2932,41.4300,41.8616,1396120
FPT,20190919,40.7108,41.5739,40.4230,41.5739,1432730
FPT,20190918,41.6459,41.6459,40.4950,40.5669,2592910
FPT,20190917,41.2143,41.7897,41.0704,41.4301,1194690
FPT,20190916,40.9265,41.7177,40.7827,41.5020,1339560
FPT,20190913,40.6389,41.2862,40.4950,40.8546,2123900
FPT,20190912,39.1284,40.6389,39.1284,40.6389,3799910
FPT,20190911,38.8407,38.9846,38.4091,38.9126,1179670
FPT,20190910,38.9845,39.1284,38.5529,38.8407,1731610
FPT,20190909,38.1214,39.1284,37.7618,38.6968,2507800
FPT,20190906,38.0495,38.2653,37.6179,38.0495,1142710
FPT,20190905,38.4092,38.4811,37.8337,37.8337,1243680
FPT,20190904,38.6249,38.9845,38.1214,38.2653,1655300
FPT,20190903,38.1214,38.8406,38.1214,38.6249,1360230
FPT,20190830,38.1214,38.4091,38.0495,38.1933,708360
FPT,20190829,37.5460,37.9776,37.3302,37.9056,972940
FPT,20190828,38.1215,38.2653,37.4741,37.4741,1537860
FPT,20190827,38.8407,39.0565,37.9776,37.9776,1566370
FPT,20190826,38.4811,38.9845,38.4811,38.6249,1756160
FPT,20190823,38.1933,39.1284,37.8337,39.1284,1868200
FPT,20190822,38.5530,39.0565,38.0495,38.1214,1892640
FPT,20190821,38.9126,39.2003,38.4091,38.5530,1808020
FPT,20190820,37.6898,38.8406,37.6898,38.8407,2277750
FPT,20190819,37.4021,37.9056,36.8267,37.6898,2849780
FPT,20190816,38.1214,39.6319,37.4021,37.4021,4531020
FPT,20190815,37.3286,38.1198,36.9690,38.1214,2223880
FPT,20190814,37.4033,37.8973,37.2621,37.5444,2205370
FPT,20190813,36.7682,37.5445,36.4859,37.0504,2237980
FPT,20190812,36.0624,37.1210,35.7801,36.9093,1817920
FPT,20190809,35.4978,36.2741,35.2861,36.0624,1751680
FPT,20190808,35.1803,35.7096,35.1803,35.4978,2085510
FPT,20190807,34.5804,35.1097,34.5451,35.1097,1246410
FPT,20190806,34.0158,34.7921,34.0158,34.5451,1304570
FPT,20190805,34.5803,35.1449,34.4392,34.5804,2322100
FPT,20190802,33.9100,34.5804,33.7688,34.4392,1451900
FPT,20190801,34.1569,34.2980,34.0158,34.1217,965060
FPT,20190731,33.7335,34.1569,33.5218,34.1569,1111880
FPT,20190730,34.2981,34.2981,33.6630,33.7335,2092220
FPT,20190729,34.4392,34.4392,34.0158,34.2981,1130450
FPT,20190726,34.2275,34.4393,34.1217,34.4392,1043020
FPT,20190725,34.2981,34.5451,34.2275,34.3334,1157100
FPT,20190724,34.8273,34.8626,34.2981,34.2981,1952770
FPT,20190723,34.2276,34.4393,33.9453,34.4392,948550
FPT,20190722,34.0158,34.3334,33.8394,34.1217,1755780
FPT,20190719,33.1337,34.0864,33.0984,34.0158,2811560
FPT,20190718,33.1689,33.2395,33.0278,33.0278,1035440
FPT,20190717,33.3807,33.5218,33.1690,33.2042,1292630
FPT,20190716,33.4160,33.7336,33.3454,33.3807,1160000
FPT,20190715,33.1336,33.5570,33.0630,33.3807,1176060
FPT,20190712,33.2395,33.4865,33.0278,33.1689,1241970
FPT,20190711,33.2748,33.3453,33.0278,33.1689,854140
FPT,20190710,33.1336,33.4865,33.0278,33.2042,1281980
FPT,20190709,32.6749,33.0630,32.5338,32.9925,992570
FPT,20190708,32.8160,33.0983,32.4985,32.6749,1303050
FPT,20190705,33.0278,33.1690,32.7456,32.8866,1137770
FPT,20190704,33.1689,33.3101,33.0278,33.1337,1275800
FPT,20190703,32.9573,33.0984,32.8514,33.0278,1275860
FPT,20190702,33.1689,33.5218,32.9219,33.0984,1600280
FPT,20190701,32.4633,33.2396,32.3927,33.2395,2551280
FPT,20190628,32.0398,32.4632,31.6869,32.1104,2479220
FPT,20190627,32.4985,32.5338,31.9692,32.0398,1221860
FPT,20190626,32.8161,32.8161,32.5338,32.5691,1014470
FPT,20190625,31.7575,32.8514,31.6164,32.8161,3269450
FPT,20190624,32.0398,32.0751,31.8634,31.8634,726160
FPT,20190621,32.1104,32.1809,31.9339,32.0398,872460
FPT,20190620,31.6516,32.0398,31.5105,32.0398,1356030
FPT,20190619,31.2635,31.5458,31.1930,31.5105,530820
FPT,20190618,31.2988,31.3694,30.8754,31.0871,763680
FPT,20190617,31.1224,31.4047,30.9812,31.0871,1013550
FPT,20190614,31.4752,31.6869,31.3340,31.3341,559800
FPT,20190613,31.7928,31.8281,31.4047,31.4399,856270
FPT,20190612,31.8986,32.1809,31.7575,31.7928,1284520
FPT,20190611,31.8281,32.1810,31.6870,31.8986,1296500
FPT,20190610,32.1103,32.2515,31.6163,31.8281,1227340
FPT,20190607,31.6163,31.9339,31.5457,31.8986,1304680
FPT,20190606,30.9106,31.5458,30.7695,31.4046,922740
FPT,20190605,30.6989,30.9812,30.6989,30.7695,500100
FPT,20190604,30.6989,30.8400,30.5225,30.5578,537160
FPT,20190603,31.0517,31.1223,30.6989,30.6989,881810
FPT,20190531,31.4752,31.6163,31.1223,31.1223,611860
FPT,20190530,31.1223,31.5457,30.9812,31.4399,986450
FPT,20190529,31.6516,31.6516,31.0517,31.1223,1505300
FPT,20190528,31.7575,32.0398,31.5810,31.6516,518470
FPT,20190527,31.9692,32.0750,31.5105,31.9339,1261950
FPT,20190524,32.1104,32.4279,31.9339,32.1809,1014750
FPT,20190523,31.9339,32.3220,31.8986,32.2515,1267520
FPT,20190522,32.4279,32.5690,31.9339,31.9339,1563650
FPT,20190521,32.1103,32.4985,32.0045,32.3926,1016530
FPT,20190520,31.4046,31.9692,31.4046,31.9339,1792130
FPT,20190517,31.7774,31.7774,31.2831,31.3693,1487590
FPT,20190516,31.6839,31.8725,31.2124,31.2125,1891290
FPT,20190515,31.7468,31.8097,31.4953,31.6839,1539940
FPT,20190514,31.0553,31.9354,30.8667,31.5582,1560830
FPT,20190513,30.8038,31.3067,30.8038,31.1182,850540
FPT,20190510,30.8039,30.9610,30.6467,30.8038,1027830
FPT,20190509,31.1811,31.2125,30.5524,30.5524,860940
FPT,20190508,30.9924,31.2439,30.8038,31.2125,959020
FPT,20190507,30.8667,31.2439,30.8353,31.2439,1094880
FPT,20190506,30.8039,31.0553,30.4581,30.6467,1455140
FPT,20190503,31.3696,31.4325,31.1810,31.4325,1059570
FPT,20190502,31.3068,31.5582,31.2125,31.3382,885020
FPT,20190426,30.7410,31.2753,30.6781,31.1496,864950
FPT,20190425,30.4895,30.8981,30.4580,30.6781,970660
FPT,20190424,30.4895,30.5838,30.2380,30.5209,855130
FPT,20190423,30.1123,30.4581,29.8608,30.1123,549400
FPT,20190422,30.4895,30.4895,30.0495,30.1123,826090
FPT,20190419,30.6152,30.7410,30.4266,30.4581,453980
FPT,20190418,30.4895,30.9610,30.2066,30.4895,975930
FPT,20190417,30.3638,31.1181,30.3009,30.4895,1959530
FPT,20190416,29.8608,30.3009,29.8608,30.1123,907000
FPT,20190412,29.4522,30.4266,29.4522,30.3009,875090
FPT,20190411,29.4837,29.8609,29.4523,29.5465,359910
FPT,20190410,29.5465,29.7351,29.3893,29.4837,731100
FPT,20190409,30.0495,30.4896,29.7352,29.7351,1011680
FPT,20190408,29.9552,30.1752,29.8295,30.0495,452660
FPT,20190405,30.0495,30.1124,29.8295,30.0495,615200
FPT,20190404,29.8609,30.3010,29.7037,30.0495,1716130
FPT,20190403,29.1694,29.6723,28.9179,29.6723,1034100
FPT,20190402,28.7922,29.3580,28.7922,28.9179,1354480
FPT,20190401,28.8551,28.8551,28.6036,28.7922,327500
FPT,20190329,28.6664,28.6664,28.4778,28.6036,446750
FPT,20190328,28.1320,28.5092,28.1320,28.3835,362360
FPT,20190327,28.1635,28.3521,28.1635,28.2892,589040
FPT,20190326,28.2892,28.2892,27.9749,28.1321,386120
FPT,20190325,27.7863,28.2893,27.7863,27.9120,633520
FPT,20190322,28.3521,28.5407,28.3207,28.3207,687690
FPT,20190321,28.7921,28.7921,28.3521,28.3521,825740
FPT,20190320,28.6664,28.8550,28.4464,28.5721,797270
FPT,20190319,29.0436,29.1065,28.7293,28.7293,914720
FPT,20190318,29.1065,29.2008,28.8865,29.0436,994080
FPT,20190315,29.0750,29.1064,28.7607,28.9179,1041840
FPT,20190314,29.0436,29.2322,28.9179,29.0750,533480
FPT,20190313,29.2322,29.3579,29.0436,29.0436,1001890
FPT,20190312,28.1321,29.2322,28.1321,29.2322,1930870
FPT,20190311,28.0692,28.1949,27.9435,27.9749,364520
FPT,20190308,28.1007,28.1635,27.9435,28.0692,693180
FPT,20190307,28.0378,28.2893,28.0378,28.1321,374340
FPT,20190306,28.2578,28.3521,27.9435,28.0378,695230
FPT,20190305,28.2892,28.4149,28.1635,28.2264,824300
FPT,20190304,28.0378,28.4150,28.0378,28.2892,806770
FPT,20190301,28.0063,28.0378,27.7549,28.0378,590780
FPT,20190228,28.3521,28.3521,27.7863,27.7863,1372190
FPT,20190227,28.4150,28.5722,28.2264,28.3521,485650
FPT,20190226,28.6665,28.6665,28.2893,28.4150,663220
FPT,20190225,28.6350,29.0437,28.5722,28.6036,1023660
FPT,20190222,28.1635,28.5407,27.9120,28.4150,1243720
FPT,20190221,28.1006,28.2263,27.8491,28.1635,749950
FPT,20190220,27.8491,28.3206,27.8491,28.1949,499430
FPT,20190219,28.1006,28.3835,27.8491,27.9120,1470880
FPT,20190218,27.9749,28.0378,27.7234,27.9120,306310
FPT,20190215,27.8177,27.9434,27.6605,27.7863,647230
FPT,20190214,28.0692,28.2263,27.8177,27.8177,616980
FPT,20190213,27.6606,28.2892,27.6606,28.0063,1125370
FPT,20190212,27.6606,28.0378,27.5977,27.5977,701570
FPT,20190211,27.0320,27.8492,26.8434,27.7549,1000430
FPT,20190201,27.1577,27.1577,26.0890,26.7805,599890
FPT,20190131,27.2206,27.2834,26.9691,27.1577,517260
FPT,20190130,26.7176,27.2834,26.6547,27.1577,689260
FPT,20190129,26.6547,26.7176,26.4032,26.7176,430580
FPT,20190128,26.7176,26.7176,26.4661,26.4661,216330
FPT,20190125,26.6548,26.7805,26.5919,26.6547,213470
FPT,20190124,26.6547,26.7805,26.6233,26.6862,234470
FPT,20190123,26.5919,26.6547,26.4976,26.6233,193460
FPT,20190122,26.7176,26.8748,26.6233,26.6233,141480
FPT,20190121,26.5290,26.9062,26.5290,26.7176,247800
FPT,20190118,26.4662,26.7176,26.4033,26.4033,227150
FPT,20190117,26.7176,26.8747,26.4032,26.4033,379770
FPT,20190116,27.0319,27.0319,26.7490,26.7490,186590
FPT,20190115,26.5919,26.9062,26.5919,26.9062,339480
FPT,20190114,26.5919,26.7805,26.4033,26.7176,398400
FPT,20190111,26.6548,26.7491,26.4347,26.5290,596090
FPT,20190110,26.6547,26.7490,26.4975,26.4976,207330
FPT,20190109,26.4662,26.7805,26.3404,26.6547,309040
FPT,20190108,26.2776,26.4033,26.2147,26.4033,295660
FPT,20190107,26.2776,26.4661,26.1518,26.2776,408470
FPT,20190104,25.5232,26.0575,25.4603,25.8375,318570
FPT,20190103,26.0576,26.0576,25.5861,25.6489,716600
FPT,20190102,26.2775,26.4976,25.8689,25.9004,459120
FPT,20181228,26.4348,26.5291,26.2776,26.5290,387170
FPT,20181227,26.4662,26.5605,26.2776,26.2776,454860
FPT,20181226,26.0890,26.3090,26.0261,26.0261,333590
FPT,20181225,26.0261,26.0890,25.7747,26.0890,732310
FPT,20181224,26.7805,26.9062,26.4033,26.4033,212530
FPT,20181221,26.3404,26.7176,26.3404,26.7176,453810
FPT,20181220,26.5918,26.6547,26.4347,26.4347,461210
FPT,20181219,26.4033,26.7805,26.3090,26.4661,471580
FPT,20181218,26.6233,26.9062,26.3090,26.4033,1125660
FPT,20181217,27.7235,27.7235,27.0320,27.0319,777640
FPT,20181214,28.0378,28.1635,27.7235,27.7549,787920
FPT,20181213,28.2578,28.4464,27.9749,28.0378,780570
FPT,20181212,27.6920,28.0063,27.6920,27.9435,664120
FPT,20181211,27.8492,27.9749,27.5977,27.6920,382700
FPT,20181210,28.1635,28.2892,27.7863,27.7863,694990
FPT,20181207,28.0377,28.5092,28.0377,28.3521,763170
FPT,20181206,27.9749,28.1635,27.6920,27.9120,484120
FPT,20181205,27.9435,28.2578,27.9120,28.0378,605880
FPT,20181204,28.2264,28.6036,28.1321,28.2578,1011170
FPT,20181203,27.1577,28.2264,27.1577,28.2264,1136360
FPT,20181130,26.9691,27.0005,26.8119,26.9691,323780
FPT,20181129,27.2205,27.3463,26.9691,26.9691,523610
FPT,20181128,26.8748,26.9377,26.7491,26.9062,256240
FPT,20181127,26.9691,26.9691,26.7176,26.8748,341670
FPT,20181126,27.0634,27.0634,26.6862,26.6862,483470
FPT,20181123,27.0948,27.3148,27.0319,27.0634,346060
FPT,20181122,27.2834,27.4091,27.1891,27.2834,323300
FPT,20181121,26.9062,27.2834,26.8433,27.2834,513360
FPT,20181120,27.1576,27.2834,26.9376,27.2834,550140
FPT,20181119,27.0320,27.1577,26.9062,27.1262,396020
FPT,20181116,26.7176,26.9691,26.5604,26.8748,639910
FPT,20181115,26.4032,26.6547,26.2146,26.5290,498790
FPT,20181114,26.3405,26.5605,26.1519,26.5604,752440
FPT,20181113,25.9004,26.2462,25.9004,26.1833,438030
FPT,20181112,25.9004,26.3719,25.8689,26.3719,273110
FPT,20181109,26.2776,26.4662,25.9004,25.9318,635120
FPT,20181108,26.5605,26.6548,26.3719,26.4976,352130
FPT,20181107,26.4976,26.7176,26.1833,26.3090,495560
FPT,20181106,26.8433,26.8747,26.4661,26.4976,470930
FPT,20181105,26.7805,27.0320,26.5290,26.7490,265620
FPT,20181102,26.6233,27.0319,26.4347,26.9691,593810
FPT,20181101,26.4348,26.6548,26.3405,26.3404,469760
FPT,20181031,26.2461,26.4032,25.9632,26.3719,325140
FPT,20181030,25.8375,26.2775,25.6803,25.7746,452630
FPT,20181029,25.4603,26.0575,25.4603,25.7746,462380
FPT,20181026,26.0890,26.2462,25.6489,25.6489,919770
FPT,20181025,25.1460,25.9633,25.1460,25.8061,757730
FPT,20181024,26.4347,26.7490,26.2775,26.2776,562380
FPT,20181023,27.1262,27.1262,26.1518,26.5290,1150850
FPT,20181022,27.2834,27.4720,27.0948,27.1262,429360
FPT,20181019,27.0319,27.3462,26.9690,27.0319,925420
FPT,20181018,27.4720,27.6606,27.2834,27.4091,710630
FPT,20181017,27.5349,27.6606,27.3463,27.4091,474320
FPT,20181016,27.3462,27.3462,26.8433,27.1891,603710
FPT,20181015,27.5349,27.6606,27.0320,27.0319,495650
FPT,20181012,26.7176,27.6605,26.2147,27.5349,1377940
FPT,20181011,27.6606,27.9120,26.5919,26.8433,2177930
FPT,20181010,28.1006,28.5407,28.1006,28.4778,695690
FPT,20181009,28.2892,28.3835,28.1006,28.1006,399440
FPT,20181008,28.6035,28.6035,28.2892,28.2892,511810
FPT,20181005,28.8865,28.9179,28.6350,28.6664,508450
FPT,20181004,28.6036,28.9179,28.5407,28.8236,471280
FPT,20181003,28.4778,28.7293,28.4464,28.6036,373060
FPT,20181002,28.8236,28.9179,28.4464,28.4778,854660
FPT,20181001,29.1065,29.2008,28.8865,28.9179,519760
FPT,20180928,29.2322,29.2322,29.0750,29.1065,559790
FPT,20180927,28.9493,29.2322,28.9493,29.0436,750790
FPT,20180926,28.9179,29.4208,28.8236,28.9493,1028940
FPT,20180925,28.9178,28.9807,28.7921,28.8550,746530
FPT,20180924,28.8550,29.2322,28.7921,28.9807,991190
FPT,20180921,28.9493,28.9493,28.4149,28.8550,1327270
FPT,20180920,28.3206,29.0436,28.3206,28.8550,1126260
FPT,20180919,28.2892,28.6979,28.1635,28.5721,1352060
FPT,20180918,27.4719,28.1635,27.4719,28.1635,799660
FPT,20180917,27.9749,27.9749,27.7234,27.7234,564810
FPT,20180914,27.4091,28.1006,27.4091,28.0063,2772660
FPT,20180913,27.4720,27.5978,27.1577,27.2834,646170
FPT,20180912,27.3462,27.4720,27.0633,27.0634,477500
FPT,20180911,26.7490,27.1576,26.7490,27.1262,562280
FPT,20180910,27.1576,27.1576,26.7490,26.7490,367280
FPT,20180907,26.7176,27.0319,26.6233,27.0319,508770
FPT,20180906,27.0948,27.2205,26.6233,26.6233,1206190
FPT,20180905,27.6920,27.7863,27.0319,27.2205,843460
FPT,20180904,27.7234,28.1006,27.6606,27.7234,634400
FPT,20180831,27.7549,28.2264,27.7235,27.7863,1027280
FPT,20180830,27.7863,27.7863,27.6291,27.7549,632170
FPT,20180829,27.7549,27.9120,27.6291,27.7863,775370
FPT,20180828,27.8491,27.9434,27.6920,27.7863,909720
FPT,20180827,27.8492,27.9749,27.7863,27.9120,808140
FPT,20180824,27.9120,27.9749,27.5977,27.9435,629740
FPT,20180823,27.7234,27.9749,27.7234,27.9120,1004880
FPT,20180822,27.5034,27.8492,27.4720,27.6920,1152700
FPT,20180821,27.4091,27.5349,27.2834,27.4720,720470
FPT,20180820,27.3463,27.8492,27.1263,27.4720,955270
FPT,20180817,27.1576,27.3462,27.0319,27.3463,928050
FPT,20180816,26.9682,27.0310,26.6853,27.0319,1378580
FPT,20180815,27.2124,27.4581,26.8438,26.9053,1658080
FPT,20180814,26.8746,27.2431,26.7824,27.2124,1601310
FPT,20180813,26.4753,26.8439,26.4753,26.6903,1038760
FPT,20180810,26.2910,26.6903,26.2296,26.4753,797270
FPT,20180809,26.4138,26.5367,26.1374,26.2910,1232720
FPT,20180808,25.7689,26.1682,25.7382,26.1067,764020
FPT,20180807,25.9838,25.9838,25.6460,25.7689,645810
FPT,20180806,26.0452,26.2295,25.9531,25.9531,350030
FPT,20180803,26.4139,26.4753,26.0453,26.1681,719840
FPT,20180802,25.7996,26.2296,25.5539,26.2296,726710
FPT,20180801,26.2296,26.4446,25.7382,25.7996,2431450
FPT,20180731,26.5981,26.7210,26.2910,26.2910,1591210
FPT,20180730,26.6595,26.7210,26.5367,26.5981,1197220
FPT,20180727,26.3524,26.9667,26.1374,26.5981,1291840
FPT,20180726,26.2296,26.4139,25.8610,26.1374,717640
FPT,20180725,25.9838,26.9052,25.9224,26.0453,1326030
FPT,20180724,25.7996,26.0760,25.4310,25.9224,1167460
FPT,20180723,25.9225,26.2296,25.7075,25.7996,1111700
FPT,20180720,25.9838,25.9838,25.3389,25.5539,851350
FPT,20180719,25.9224,26.3524,25.9224,26.1067,753150
FPT,20180718,25.7995,26.3524,25.7381,26.3524,1096080
FPT,20180717,25.0010,25.7382,24.9089,25.7381,1297460
FPT,20180716,25.2467,25.4924,24.9703,25.1239,645230
FPT,20180713,24.2639,25.0625,24.1410,24.9396,1060620
FPT,20180712,23.7110,24.3560,23.6496,23.8339,684480
FPT,20180711,24.2639,24.5710,23.7110,24.0796,801770
FPT,20180710,24.7553,25.0011,24.5711,24.8167,249100
FPT,20180709,25.1853,25.4003,24.4481,24.6632,583920
FPT,20180706,23.9568,25.6153,23.8953,25.0624,913260
FPT,20180705,24.5710,24.6324,23.6496,24.2639,711240
FPT,20180704,23.9874,24.5710,23.6496,24.5710,980200
FPT,20180703,24.6939,24.9703,23.9568,23.9567,1351030
FPT,20180702,25.4924,25.7381,24.5710,24.6939,979030
FPT,20180629,26.1067,26.4138,25.4924,25.4924,759780
FPT,20180628,27.2124,27.2124,26.1067,26.1067,1175250
FPT,20180627,27.5810,27.5810,27.1817,27.2124,256990
FPT,20180626,27.3352,27.5195,27.2124,27.3353,240850
FPT,20180625,27.8881,27.8881,27.5810,27.7038,511540
FPT,20180622,27.2124,27.6424,26.9667,27.6424,375270
FPT,20180621,27.8881,27.8881,27.0895,27.2738,349770
FPT,20180620,27.5810,27.8881,27.0282,27.8881,650560
FPT,20180619,27.7038,27.7038,26.2296,27.3353,2015520
FPT,20180618,28.8095,28.8095,27.8881,27.8881,693660
FPT,20180615,28.4409,28.6866,28.4102,28.5638,442100
FPT,20180614,28.8710,29.0245,28.6252,28.6252,460360
FPT,20180613,28.2567,28.8096,28.2567,28.7481,452120
FPT,20180612,29.1781,29.1781,28.0724,28.4410,1257200
FPT,20180611,29.3316,29.4545,29.1781,29.1781,721890
FPT,20180608,29.4238,29.6081,29.1781,29.4545,1050890
FPT,20180607,30.0381,30.0381,29.3010,29.3624,1138280
FPT,20180606,29.4853,29.7924,29.0553,29.7924,1017540
FPT,20180605,29.1781,29.5466,28.9938,29.3624,1347750
FPT,20180604,28.5638,29.1474,28.4717,29.0245,1150670
FPT,20180601,28.2567,28.6867,28.0724,28.5331,1291490
FPT,20180531,27.6731,28.6866,27.6424,28.2567,1105040
FPT,20180530,29.0553,29.0553,27.8881,27.9188,1590980
FPT,20180529,27.9495,29.6080,27.5502,29.1167,2350500
FPT,20180528,28.9938,29.6081,27.9496,27.9495,2034970
FPT,20180525,31.3507,31.3507,30.0598,30.0381,788360
FPT,20180524,31.7109,31.8671,30.9819,30.9819,1035660
FPT,20180523,31.2423,31.7630,30.9820,31.5547,1077080
FPT,20180522,31.7630,32.0234,30.9819,31.0861,1101490
FPT,20180521,31.8672,32.4920,31.7630,31.7630,1483830
FPT,20180518,31.5547,31.7630,30.6174,31.6589,979930
FPT,20180517,31.4505,31.9712,31.4505,31.5547,719700
FPT,20180516,31.7630,31.9713,31.5027,31.5026,672930
FPT,20180515,32.2837,32.2837,31.7630,31.9713,910810
FPT,20180514,31.2943,32.1274,31.0340,32.0754,2012550
FPT,20180511,30.2009,30.9819,30.2009,30.9819,1169610
FPT,20180510,30.4092,30.9299,30.2009,30.3571,1546130
FPT,20180509,30.5133,30.7737,30.2530,30.4092,1004740
FPT,20180508,30.8257,31.0340,30.6174,30.7216,1114210
FPT,20180507,30.6174,31.0340,30.5133,31.0340,878040
FPT,20180504,30.4613,30.7216,30.3050,30.6174,1171180
FPT,20180503,29.5761,30.2009,29.0033,30.2009,2162850
FPT,20180502,30.0968,30.2009,29.5761,29.6802,1370180
FPT,20180427,28.6388,29.8885,28.5867,29.6802,1597710
FPT,20180426,29.6282,30.0447,28.6388,28.6388,2031810
FPT,20180424,29.8885,30.4613,29.2116,29.3678,1850860
FPT,20180423,31.9192,32.1275,29.7843,30.2009,1461440
FPT,20180420,31.7630,32.0234,31.3985,31.9192,972550
FPT,20180419,32.2837,32.3358,31.6068,31.6068,2377390
FPT,20180418,32.4399,32.7523,32.2316,32.2837,1247240
FPT,20180417,32.0234,32.2837,31.7110,32.2837,1105060
FPT,20180416,32.2837,32.4920,31.7109,31.8151,1181050
FPT,20180413,33.2730,33.2730,32.2837,32.2837,2146710
FPT,20180412,32.8044,33.1168,32.3358,33.1168,1321110
FPT,20180411,33.7417,34.0541,32.8044,32.8044,3296390
FPT,20180410,33.1168,33.9500,33.0648,33.5334,4490010
FPT,20180409,32.5961,33.1168,32.5961,33.0127,1502210
FPT,20180406,33.4292,33.4813,32.6482,32.6482,3614250
FPT,20180405,32.2837,33.1689,32.0234,32.8044,2874100
FPT,20180404,32.2837,32.7002,32.0754,32.1275,2297950
FPT,20180403,31.8672,31.9713,31.7110,31.8671,1140770
FPT,20180402,32.0234,32.1275,31.7630,32.0234,2194820
FPT,20180330,31.0340,31.9192,30.9298,31.6068,2434830
FPT,20180329,30.9299,31.0861,30.7216,30.9819,827280
FPT,20180328,30.7736,30.9298,30.6174,30.6695,660440
FPT,20180327,31.1902,31.2943,30.7216,30.9819,993260
FPT,20180326,30.5133,30.9299,30.5133,30.8257,940840
FPT,20180323,30.7216,31.0340,30.2009,30.5133,2833670
FPT,20180322,31.7630,31.9713,31.2944,31.2944,1264760
FPT,20180321,31.9192,32.1796,31.7630,31.7630,999470
FPT,20180320,31.3464,32.4399,31.2422,31.9192,2921440
FPT,20180319,31.3465,31.5548,31.1903,31.5026,1337110
FPT,20180316,31.5547,31.6588,31.0861,31.2944,1426890
FPT,20180315,31.7630,31.8151,31.3985,31.5547,1189330
FPT,20180314,31.2944,31.6589,30.9299,31.6589,2070230
FPT,20180313,31.8672,31.8672,30.9299,31.2944,4159670
FPT,20180312,32.2837,32.5961,31.9713,31.9713,1611250
FPT,20180309,32.6482,32.8564,32.0233,32.0754,2068410
FPT,20180308,32.2837,32.5440,31.9192,32.3878,1316600
FPT,20180307,33.0647,33.1689,32.0233,32.3878,2000410
FPT,20180306,32.5441,32.9607,32.1275,32.9606,2577540
FPT,20180305,31.9192,33.5855,31.9192,32.0234,6025340
FPT,20180302,31.5027,31.9193,31.2423,31.8151,1840930
FPT,20180301,30.9299,31.8672,30.7737,31.6589,2114250
FPT,20180228,30.8258,31.4506,30.7737,31.1382,1835710
FPT,20180227,31.6068,31.6589,30.9820,31.1382,1415610
FPT,20180226,31.7630,32.1795,31.4505,31.4506,2467750
FPT,20180223,30.4613,31.5548,30.4613,31.5026,1607200
FPT,20180222,30.8778,30.9820,30.3051,30.4092,1433060
FPT,20180221,31.2944,31.3985,30.7216,30.9299,1574450
FPT,20180213,30.3050,30.8777,30.0967,30.7216,1448350
FPT,20180212,29.3157,29.7323,28.3784,29.7322,1166010
FPT,20180209,27.3370,28.6388,27.3370,28.6388,2139970
FPT,20180208,29.1595,29.6802,28.6388,28.7429,1709000
FPT,20180207,29.6802,29.8364,29.1595,29.4719,1872960
FPT,20180206,27.7015,29.4198,27.7015,28.2222,5312890
FPT,20180205,31.2944,31.6589,29.7323,29.7322,3754890
FPT,20180202,32.0754,32.1795,31.5026,31.7630,1671290
FPT,20180201,32.7523,33.0647,32.0754,32.0754,2086500
FPT,20180131,33.7417,34.1062,32.7523,32.7523,3988780
FPT,20180130,31.1381,33.3251,30.9819,33.3251,4719350
FPT,20180129,31.7110,32.2317,31.1903,31.3985,1335440
FPT,20180126,32.2837,32.2837,31.5027,31.6589,1631780
FPT,20180125,32.0233,32.5961,31.7109,31.8151,5368250
FPT,20180122,30.9819,32.0233,30.9299,31.7109,2509650
